Date,pe,pe,pb,pb,mom,mom,cfni,cfni,leve,leve,quick,quick
2003/11/30,0.073102224,0.141418595,-0.081203907,-0.011671566,0.118567694,0.135277604,0.040511003,-0.032776433,-0.013651578,-0.137902272,0.149286003,0.046080114
2003/12/31,0.003188901,-0.258331352,0.141885781,-0.425167682,-0.17527978,-0.298212363,0.136795075,0.2069719,0.108853256,0.215925503,-0.243206728,-0.22579831
2004/1/31,0.174902348,-0.02191113,-0.080917983,0.040486102,-0.031591137,0.059232603,0.103747135,-0.027836555,-0.180029166,-0.047923957,0.350350843,-0.019729257
2004/2/29,-0.268314431,-0.185698748,-0.073596991,-0.182190586,-0.198038172,-0.173036889,-0.0824337,0.131028832,-0.018842286,0.032762285,-0.175047489,-0.160986796
2004/3/31,-0.17586733,-0.097857532,-0.051152889,0.083912344,-0.021423695,0.056125841,0.015714379,0.008835759,0.062083379,0.004602303,-0.30824541,-0.325507966
2004/4/30,-0.198898353,-0.203356402,-0.047838843,0.154773779,-0.164170672,-0.053901742,-0.192802281,0.025882314,-0.013873116,-0.048779676,-0.405873146,-0.256588271
2004/5/31,-0.025376369,0.200092673,-0.030532766,0.092869248,-0.168781434,-0.017544438,0.147918286,-0.039717427,-0.043250428,-0.158293623,0.209006964,0.311207441
2004/6/30,0.180908866,-0.051743612,-0.076137561,-0.095057648,0.224361555,0.387538388,-0.028277629,0.029478775,-0.027201464,0.118622111,0.170098622,-0.217096154
2004/7/31,0.008572264,-0.263443231,0.090618611,-0.072896521,0.148858064,0.18736055,0.043377801,0.002568258,0.185519882,0.157024361,-0.22097331,-0.146349942
2004/8/31,-0.028882121,-0.268317595,0.021040389,-0.054690262,0.376725444,-0.009295671,0.043126973,-0.047034228,0.167238558,0.199243529,-0.188648125,-0.001441445
2004/9/30,0.007813485,0.009025485,-0.062792872,-0.008443835,-0.002273426,0.013899578,-0.179906674,-0.004283657,-0.152664701,-0.099957195,0.022477382,0.115311328
2004/10/31,-0.034009004,0.059008777,0.057797902,-0.023179,-0.468973866,-0.183014857,-0.041785566,-0.008782034,-0.11559535,-0.085562002,0.077067794,-0.01913562
2004/11/30,-0.074691353,-0.06650509,-0.064724135,-0.091134698,0.095297237,-0.022757587,0.068998283,0.001533807,-0.048076451,0.068677902,-0.092008433,-0.071643554
2004/12/31,0.222902509,-0.047742597,-0.186576154,0.117470047,-0.281864083,-0.088875372,0.012652482,-0.137229374,-0.041824336,-0.102286992,0.192889221,0.104625246
2005/1/31,-0.087492758,-0.207552632,-0.110140063,-0.085397407,0.236168183,0.008321053,-0.019217774,0.00991394,0.238033281,0.086958292,-0.409529149,-0.070536335
2005/2/28,0.01764239,-0.169095524,0.024524962,0.048437647,0.132776412,0.121334967,-0.085305206,-0.094480123,0.045850814,0.125262669,-0.263105897,0.002753897
2005/3/31,-0.056194839,-0.115293951,-0.074690281,-0.062492405,0.018930153,-0.010831197,-0.11330846,-0.081800605,0.070109343,-0.029143769,-0.2228217,-0.032442402
2005/4/30,-0.046474365,-0.030295455,-0.13042294,0.105196142,-0.133310683,-0.193543915,-0.001158673,0.080141764,0.086218412,0.048637799,0.052366821,-0.141019192
2005/5/31,-0.001436646,0.12451359,0.003534155,0.015703969,-0.094974609,-0.047832177,0.190731681,-0.074923462,-0.299197675,-0.196766134,0.076828767,0.003496266
2005/6/30,-0.149880611,-0.060183163,0.0469806,-0.135735466,0.347088538,0.24510171,0.056510234,0.177289422,0.234859586,0.095682133,-0.232964283,-0.154179961
2005/7/31,0.106218581,-0.03325442,-0.018119711,-0.014526937,-0.054333304,0.013834164,0.09208123,-0.080577553,-0.194524779,-0.013916671,0.262117006,0.050354395
2005/8/31,-0.116198021,0.053635835,-0.062080522,0.040475807,0.239700634,0.200168592,0.022776507,0.08545648,-0.075142723,-0.027755033,-0.060010961,0.068707449
2005/9/30,0.153526214,0.126479995,-0.152050909,0.057727567,0.13688052,0.294156118,-0.064807203,-0.011209789,-0.077216573,-0.128007059,0.367620559,0.266950957
2005/10/31,-0.252266169,0.128163752,-0.169754337,0.112095197,-0.10213677,-0.265728774,0.091700067,0.030218218,-0.062284567,-0.188703071,-0.267788519,0.022188686
2005/11/30,0.125276422,0.027544139,-0.09630128,0.202233563,0.074634122,-0.00112917,0.010736805,-0.040146068,-0.157966567,0.049346051,0.380488241,0.094068291
2005/12/31,-0.03900711,-0.089180416,-0.072232879,-0.035520289,0.059291096,0.116444672,0.264530922,-0.049189776,0.013705808,0.075453672,-0.116022206,-0.1794504
2006/1/31,0.220691283,-0.11654656,-0.031115984,-0.128229052,0.220862277,0.301789868,-0.057621277,-0.145307289,-0.109646399,-0.005673015,0.392230409,0.122783275
2006/2/28,-0.127626194,0.062789314,0.10108115,-0.110407609,-0.000124978,-0.273239853,-0.016819711,-0.050065536,-0.073190783,0.047904255,-0.012913037,0.022361785
2006/3/31,0.001875685,-0.032127185,0.138351038,-0.00192022,0.301531455,0.202256166,-0.026401306,-0.174566503,-0.093055876,-0.071313317,0.082860599,0.031028674
2006/4/30,0.014503706,-0.239855511,-0.057267197,-0.151075072,-0.262962535,0.005883583,-0.094119478,-0.090340229,0.09405518,0.032500128,-0.195434351,0.047243109
2006/5/31,-0.242517393,-0.020683989,-0.082267697,-0.154689316,-0.249234887,-0.169250007,-0.14177379,0.031868664,0.292531429,0.157472485,-0.282890482,-0.289006939
2006/6/30,0.114302748,-0.184189919,-0.104655626,0.173855741,0.000316897,0.204745732,-0.010737294,0.000482672,0.161526409,0.057565593,-0.272715656,-0.228761723
2006/7/31,-0.108771614,-0.134773852,-0.095430654,0.000700918,-0.081129459,-0.083723708,0.110077349,0.076318381,0.128450239,-0.006339029,-0.383453458,-0.035523902
2006/8/31,0.170757334,0.112718752,0.087507445,0.109638685,-0.498008163,-0.40459936,0.037539928,-0.029705085,0.047714334,-0.081823347,0.113664947,0.303274782
2006/9/30,-0.058195109,0.086117592,-0.027324104,0.05966837,-0.037562129,-0.146585214,0.15537548,-0.039654944,-0.067242921,0.031252743,-0.040528752,-0.144316317
2006/10/31,-0.274449056,0.033937743,0.088031111,0.007207464,0.196733429,-0.101668364,0.065223057,-0.045351617,-0.004313331,0.012620812,-0.252017743,-0.055761574
2006/11/30,0.325871185,-0.068189418,0.052938513,0.024438637,-0.211571351,-0.242203846,-0.092509169,0.026392697,0.024542593,0.097827191,0.010084801,0.058564738
2006/12/31,-0.262195474,0.019400364,0.081937187,0.027487263,0.045181044,0.122688448,0.149632337,-0.190728569,0.033669725,0.116942089,0.089971438,-0.181331172
2007/1/31,0.253052357,-0.19105794,0.108988761,0.010107433,0.062861952,-0.083187332,0.109103201,-0.069977582,0.113209177,0.025703753,-0.038690336,-0.193024334
2007/2/28,-0.211070836,0.067279062,-0.065157497,-0.080841701,-0.009266874,-0.152405928,-0.015797016,0.117843681,-0.144001037,-0.148858991,0.057118162,0.140879845
2007/3/31,0.006722361,-0.178113665,0.226883907,-0.083776485,0.209946755,0.005965884,0.162170735,0.074321628,-0.1383941,0.046742349,-0.09626299,-0.080186541
2007/4/30,-0.126355757,0.189420095,0.139869108,0.14221907,-0.04088107,-0.03365272,0.024339777,-0.121877363,-0.04276623,0.18323676,0.0900997,0.174064985
2007/5/31,0.030540846,-0.156409789,0.078150002,-0.006182816,0.120909857,0.388172597,0.065617357,-0.014890373,-0.146177391,0.046383811,-0.029751251,-0.168402831
2007/6/30,0.195395655,-0.096205896,0.01668999,-0.177394607,0.132858905,0.151311481,-0.113018727,-0.01775922,-0.215325629,-0.092804296,0.278676583,0.033872315
2007/7/31,-0.09926807,0.073239619,-0.037705016,-0.005252927,0.037134625,0.294796386,0.174638277,0.118585867,-0.091158503,-0.201388951,0.217359839,-0.026332807
2007/8/31,0.035792228,0.153773156,-0.138168983,-0.16984739,0.067383034,-0.054002043,0.18317418,0.046180917,-0.029331498,-0.131483127,0.098993801,-0.108424507
2007/9/30,0.117826782,0.037585141,0.181773932,0.10388028,0.290576292,0.261583098,0.225038796,-0.057833456,-0.068239495,0.1394091,0.176781752,-0.000503364
2007/10/31,-0.006482934,0.022049723,-0.111078368,-0.113685336,0.153550819,0.029462756,-0.015742153,0.088803412,0.05736354,-0.059021313,-0.092465138,0.004430046
2007/11/30,-0.095267185,-0.043916066,-0.061269558,0.010071082,0.267006545,0.057521455,0.019092265,-0.106549386,-0.196526215,-0.082652141,-0.024420035,-0.042825395
2007/12/31,-0.01461667,-0.195733484,0.046073091,-0.045938529,0.319973169,0.266341698,0.026643662,-0.148959293,-0.05378268,-0.076601097,0.047948173,-0.158144657
2008/1/31,-0.031257346,-0.157420458,-0.175362652,0.003327197,-0.504616247,-0.26000399,-0.123193238,-0.130334944,0.095619757,0.088549343,0.013551223,-0.074469354
2008/2/29,0.065897621,-0.216760154,0.267900841,-0.039239516,0.382986124,0.059247532,0.121755456,0.105837811,-0.121986918,-0.000889038,-0.022016963,0.071407229
2008/3/31,-0.085816421,0.109339908,0.164839605,0.090993848,0.297020826,0.105326151,0.12494747,-0.044109863,0.141571103,0.083484416,-0.113663935,0.105283937
2008/4/30,0.137645841,-0.000557349,0.077375571,-0.10673412,0.104210717,-0.098705347,0.137730072,-0.048638593,0.03734106,0.012774086,0.002554336,0.150430149
2008/5/31,-0.140167669,-0.077530157,-0.037439737,0.039901449,0.077430989,-0.012421945,0.015300001,0.02515492,0.003012828,-0.266236044,0.129089753,0.086288631
2008/6/30,-0.106020215,0.000739167,0.122033134,0.04972735,0.474049606,0.616170945,0.053462758,0.029461044,-0.053371411,-0.021297003,-0.05072827,-0.105747302
2008/7/31,0.00244165,0.036114574,-0.02068744,0.045390033,-0.101986362,-0.391884559,-0.018944749,-0.181414723,-0.237284435,0.087114724,0.072117085,-0.010333481
2008/8/31,-0.030896985,-0.05465772,-0.01488194,0.006388495,0.11779034,-0.375452478,0.02260741,0.070814596,-0.172889693,0.050763392,0.111064295,-0.081366796
2008/9/30,0.108895088,-0.131879086,0.009133824,0.161050507,0.16190739,0.088582189,0.049140695,0.052133812,0.106470181,-0.005607151,-0.198521206,-0.165922892
2008/10/31,-0.192832277,0.055348348,0.061056926,0.206111027,0.04539648,0.255961161,-0.132902591,0.11459087,-0.09183194,-0.137945991,-0.072078532,0.140120923
2008/11/30,0.087988867,-0.064263637,-0.042624948,0.073080021,0.259906869,0.139310348,0.169512691,-0.04490086,-0.140100022,-0.022776628,-0.084082454,-0.168284144
2008/12/31,-0.180534933,-0.121484757,-0.003173325,0.070443327,-0.108705561,-0.022023074,0.105064635,-0.08541068,-0.268714185,-0.024407912,0.121709322,-0.001504061
2009/1/31,-0.030243959,-0.029231749,0.136889577,-0.031969103,-0.11522533,-0.092372899,-0.069488022,-0.065515538,0.100148722,-0.012999119,0.035222883,-0.03670921
2009/2/28,0.107994891,0.092262186,0.203622297,0.146798282,0.364369651,-0.028715318,-0.182935975,0.075145139,0.001362593,-0.120368234,0.134202401,0.123087758
2009/3/31,0.063743574,0.168477306,-0.125976178,0.069416696,-0.341952117,-0.161265418,-0.129211522,0.129851322,-0.160829736,0.016492142,0.117219711,0.014312814
2009/4/30,0.172448094,0.009035741,-0.191915298,-0.04128024,-0.696244034,-0.661887706,-0.043324728,0.146585621,0.147392677,0.167142365,-0.045729675,0.118978296
2009/5/31,-0.123331681,-0.282041569,-0.051042892,-0.212042124,-0.503382035,-0.319516525,-0.002154358,0.208768153,-0.105119299,-0.095558537,-0.043517175,-0.063946726
2009/6/30,-0.031747277,0.115991175,-0.195666699,0.027058375,0.119861701,-0.128419945,-0.03731498,-0.005732889,-0.177705194,0.038133995,0.001827187,0.102493077
2009/7/31,0.123379652,0.049546301,-0.102337764,-0.230650366,-0.03148352,0.175157471,-0.128891711,0.073801307,0.120154279,-0.069725452,0.019594968,-0.001243338
2009/8/31,-0.029026506,-0.042658392,-0.153293249,-0.030778098,-0.084417453,-0.066595336,0.050746772,0.102079991,-0.04168094,-0.002523286,-0.040137409,-0.029282729
2009/9/30,-0.087042214,0.205251534,0.192058459,-0.269002354,0.072632955,0.335388466,0.026285034,0.136108375,0.169190027,-0.233316199,-0.014148113,0.199659589
2009/10/31,0.012838673,-0.136440311,-0.070725364,0.074773339,-0.260937501,-0.242299596,-0.081941569,-0.006348286,0.096212905,-0.029888944,-0.129781556,-0.145747851
2009/11/30,0.090869085,0.054803062,0.222229271,-0.00954006,-0.004444756,0.106006902,0.051013282,-0.023653012,0.138860049,-0.07094998,0.079004837,0.131976164
2009/12/31,0.090468975,0.037544884,0.227494457,0.064708579,0.092723029,0.099980119,-0.023613118,0.026672206,0.110083344,-0.076099216,0.05770932,0.036179736
2010/1/31,-0.015150956,-0.164886478,-0.211031504,0.023236748,-0.092849093,-0.304443315,-0.005780168,0.096924127,-0.14455295,0.155860087,-0.126083921,-0.089556132
2010/2/28,0.048237976,0.106132205,-0.042158424,-0.07184552,0.106780129,0.299195817,-0.041618889,-0.06815925,-0.091656377,-0.034232917,0.1826776,-0.038456597
2010/3/31,0.066060042,0.164616109,-0.048364392,0.026168834,0.149183804,0.121206174,0.004989132,0.11563352,-0.168705923,-0.148386667,0.170116528,0.05193633
2010/4/30,0.042349849,0.135361607,-0.012197744,-0.059078652,-0.199429061,0.085754917,0.17638065,-0.006595941,0.21474453,-0.024864512,-0.153625298,-0.029073555
2010/5/31,0.031436139,0.103718247,-0.001125792,0.039203765,0.075282045,0.116012318,0.069734011,0.059431789,-0.039842466,0.074261571,0.079101555,-0.088248786
2010/6/30,-0.063583853,0.015891393,0.04435311,0.090884044,-0.128654278,0.042815959,-0.003873769,-0.040489504,0.00641736,0.144071391,-0.302634973,0.118436871
2010/7/31,0.018474944,0.220309225,0.04509139,0.061785244,0.042482107,-0.102401016,0.059517963,0.072571032,0.132865648,-0.045378676,0.17384696,0.043742415
2010/8/31,0.056656725,0.175387965,-0.152071887,-0.002900271,0.095079313,0.120745302,-0.094507298,0.048064338,0.190863251,0.012668597,-0.201905141,-0.063066105
2010/9/30,-0.087074715,-0.107211651,0.035214447,-0.017699948,-0.213723044,-0.239489129,0.057849649,-0.015961677,-0.202327442,-0.243740823,0.188678558,0.018248963
2010/10/31,0.016391616,0.028053436,-0.01742629,0.007283992,0.008942377,0.134629656,-0.020259518,0.05254632,0.074208537,-0.035992145,0.093131764,0.04026562
2010/11/30,0.046466347,0.116336322,0.018595442,0.067301077,-0.07228704,0.047740506,-0.060068479,-0.02748046,-0.036397005,-0.138884727,-0.009972195,-0.058015459
2010/12/31,0.056134494,-0.229367177,-0.068020408,-0.08746227,-0.471797055,-0.207754627,-0.01414568,0.157695414,-0.156102878,0.088175373,0.017503441,-0.070371277
2011/1/31,0.032416283,-0.413340771,-0.04313192,-0.082515324,-0.103622127,-0.226519741,0.040805724,-0.351953618,0.059074071,0.009028887,0.172477487,0.133401901
2011/2/28,-0.090575909,-0.012197417,0.026153429,-0.099830366,0.038045199,0.110353863,-0.065741051,0.091091446,-0.105773123,-0.054712041,0.002881119,-0.110478869
2011/3/31,-0.067595744,0.081395804,0.111382864,0.133212639,-0.048144428,0.093179929,-0.120522161,0.084964118,0.058498399,0.140789528,-0.219987001,-0.125829207
2011/4/30,0.069188372,-0.072996057,-0.03523778,0.068967321,-0.12456135,-0.203377973,0.017582497,-0.17473396,0.122329637,0.055017102,-0.144388683,-0.113131139
2011/5/31,0.061818578,0.144495647,-0.015291321,0.146823626,-0.028886201,-0.105698437,-0.058190069,0.026289813,0.214946972,0.004746935,-0.159840105,-0.025512283
2011/6/30,-0.004200365,-0.009426412,-0.062672959,0.055701741,-0.131198468,0.263472777,-0.050357501,-0.085117073,-0.078290189,-0.185721776,-0.178606216,-0.0671592
2011/7/31,0.096404534,0.011577653,-0.006346107,0.019700542,0.263856103,0.027106379,0.074212347,-0.008207889,0.184705828,0.047651252,-0.092696724,-0.123523478
2011/8/31,0.046767335,-0.047021488,0.074289569,0.14138351,0.380710835,0.160383528,-0.020858257,-0.05482256,0.165297412,0.111771744,-0.189119173,-0.006122137
2011/9/30,-0.062666566,-0.018474447,0.061259352,0.003626777,0.480033099,0.191574475,-0.122520145,-0.014723728,0.014737096,-0.115258716,-0.105727461,0.009139855
2011/10/31,-0.01302626,0.011832812,-0.075355281,-0.154486709,-0.551272616,-0.320667983,-0.094452539,0.024039496,-0.032540093,-0.137015548,0.239102055,0.158196412
2011/11/30,0.05727692,-0.117249885,-0.067699603,0.011377411,0.196453983,0.023619558,-0.156514745,-0.142381605,-0.084157547,0.061567009,-0.024138473,-0.095698281
2011/12/31,-0.00574423,-0.163024248,0.01064573,0.068242265,0.096211634,0.212006049,-0.054570524,-0.146629585,0.208772387,0.031900372,-0.073977167,0.090002797
2012/1/31,0.11707305,0.0551385,-0.076706806,0.035698531,-0.554982143,-0.487618117,-0.045300998,0.079280603,-0.007792589,0.015507276,0.272958606,0.057328466
2012/2/29,0.02668348,0.184525914,-0.196337838,0.034116452,-0.376822894,0.255959622,-0.002376963,0.197790588,-0.25378806,-0.069338718,-0.025263376,0.098119688
2012/3/31,-0.06339451,0.097005506,-0.12522422,0.060514319,0.153899508,0.279515826,-0.166490043,0.073380417,0.028887467,-0.051390579,0.100385229,0.093059852
2012/4/30,-0.190286416,0.042286281,0.121578571,0.037039725,-0.073144393,0.147881117,0.054714343,-0.007106148,0.166626627,0.187127866,-0.105649779,-0.050990681
2012/5/31,-0.062349794,-0.029077979,-0.048376197,0.025857532,0.009562998,0.10090809,0.045947211,-0.022722507,0.215466704,0.112919937,-0.140553568,-0.051877017
2012/6/30,-0.101030971,-0.017635325,-0.026373412,-0.003509149,0.100675285,-0.060899778,0.066618687,-0.032016903,0.032700131,0.127011723,0.142785892,-0.000566698
2012/7/31,-0.066301273,-0.076254703,-0.117029937,0.045369567,-0.071393811,0.151894216,-0.004764164,-0.052514396,0.016387041,0.12795496,-0.003797034,0.040393963
2012/8/31,0.019292739,0.127210353,-0.072228064,-0.053338718,-0.083752167,-0.140686586,0.042474048,0.13671496,-0.164008032,-0.154150957,0.053513275,0.034151906
2012/9/30,-0.131495921,0.077581919,0.004362526,-0.044811732,0.002832572,-0.100018606,0.004560853,0.059225433,0.03051427,0.169753651,-0.106527142,-0.005601548
2012/10/31,-0.159901923,-0.061627865,-0.026863963,0.006555156,0.159479022,-0.095101257,0.00608906,-0.046923943,0.052732186,0.179400722,-0.086984236,-0.171149368
2012/11/30,0.052097938,0.133321112,-0.079097477,0.006528938,0.00771932,0.097550846,-0.069974668,0.119875044,-0.134425354,-0.151458881,0.186668609,0.067693861
2012/12/31,0.069184624,0.047414377,-0.227509532,-0.134699654,-0.149268876,-0.045637962,0.065878412,0.061346705,-0.195829647,-0.097285121,0.036126082,0.241894528
2013/1/31,0.126159203,0.1265242,0.160099693,-0.078466538,-0.006260665,0.170286878,-0.001628006,-0.02309506,-0.009661009,0.05625605,0.041809251,0.003562038
2013/2/28,0.052205808,0.076767511,-0.152494944,0.047099838,-0.030243388,0.048992195,-0.125586747,-0.027924796,0.058705752,0.086224948,-0.024341662,-0.070807705
2013/3/31,-0.109576555,-0.006543389,0.166189343,0.012197827,0.201670012,0.144948244,-0.158304836,0.066714273,0.016429541,0.081008109,-0.16623551,-0.198293559
2013/4/30,0.108233563,-0.096659995,-0.109259975,0.020668349,-0.192325323,0.039468647,0.109287225,-0.067902094,0.176015841,0.070178516,-0.176323571,-0.05049945
2013/5/31,-0.05768186,-0.016230321,0.157623979,-0.1133736,0.105118016,0.154032193,-0.164358932,0.017694208,-0.319399975,-0.235823565,0.116402231,0.104508569
2013/6/30,-0.1150635,-0.083375522,0.023841884,-0.045833669,0.065536885,-0.087958551,-0.096699161,-0.150371243,-0.124908997,0.02215772,-0.031882181,-0.104918623
2013/7/31,-0.282455519,0.064377856,0.082527219,-0.027937097,0.143462411,0.018411652,-0.04084526,0.086865652,-0.141154386,-0.092213912,-0.07029078,0.039956526
2013/8/31,-0.235877846,-0.016007986,0.070318021,-0.055476439,-0.153733822,0.060640862,-0.011524933,0.029194967,-0.088987714,-0.017699117,0.161364756,0.037932223
2013/9/30,-0.411442134,0.305290457,0.106496763,-0.010923375,0.235454896,0.206992941,-0.014928338,0.232720577,-0.038959295,0.019588379,0.113474547,0.109407047
2013/10/31,-0.092822475,-0.042526093,0.218886452,0.01401088,-0.007047086,-0.007128919,-0.219482223,-0.015934825,-0.110626585,0.108478604,-0.145057974,-0.01051806
2013/11/30,0.151344063,0.142167139,0.141121695,-0.057722912,0.15914854,0.204595451,-0.171475067,-0.112165199,-0.208739878,-0.241641807,-0.03533982,-0.099384213
2013/12/31,0.090150391,0.047694915,-0.069981135,0.232771786,0.156775466,-0.132250235,-0.04178955,-0.055384422,-0.012057284,-0.093245807,0.053356345,0.07208558
2014/1/31,0.042897062,0.182186738,-0.056030008,0.152815983,-0.164874272,0.095183838,-0.027553781,-0.005119847,0.134947699,0.172244652,-0.123131666,0.230165294
2014/2/28,-0.016040822,-0.065581345,-0.221942826,0.08792558,0.084281022,0.011455715,0.001876431,-0.061683596,-0.201928466,-0.066244064,0.110376953,0.156187467
2014/3/31,0.123880861,-0.267706531,-0.115026534,-0.112341816,-0.115667316,-0.2295331,0.010342612,0.033376871,-0.081147893,0.045762826,-0.011525898,-0.078281573
2014/4/30,0.112216082,-0.168075187,0.027064039,-0.105151932,-0.259620381,-0.123529339,0.201798163,0.23475454,0.355324257,0.144592295,-0.207467878,-0.138236979
2014/5/31,0.079882271,0.02763487,0.00418533,0.040426853,0.080964101,0.069467329,0.019426771,0.078737256,0.090802343,0.082450671,0.017284599,0.082334195
2014/6/30,-0.06816921,0.20178859,-0.026743874,-0.089958972,-0.012674851,0.097305758,0.019256408,-0.020240324,-0.026786253,0.053541965,0.053772732,0.006345196
2014/7/31,0.050564851,-0.060995276,0.024309502,0.054210415,-0.110258865,-0.233419063,0.136822038,-0.027221866,0.072056518,-0.03534436,0.032914077,0.114478391
2014/8/31,-0.096129094,0.093166156,0.072895816,-0.217485375,0.051166845,-0.13164794,-0.034864279,-0.208191729,-0.026037514,-0.112737992,-0.189459149,0.030905963
2014/9/30,-0.046398224,0.077893397,0.182879313,-0.017070595,-0.081069229,0.136038376,0.009946605,-0.021789649,-0.170162972,-0.153228108,-0.133013468,0.289443822
2014/10/31,0.098454889,-0.000738102,-0.005377373,0.059270582,-0.025507939,-0.056261433,0.08540744,0.062468188,0.128040748,0.057262051,0.146157342,1.58E-05
2014/11/30,0.021974186,0.008463744,0.077268381,-0.006558049,0.413164973,0.361158184,-0.147690092,-0.010425161,0.098713568,-0.069321098,-0.09327389,0.020046101
2014/12/31,0.071591396,-0.12105494,-0.079883084,-0.176228041,0.130862459,0.132846561,0.026282599,0.088187566,-0.092922752,-0.061980926,-0.09447123,-0.079600474
2015/1/31,0.118426963,0.143908075,0.07586352,0.071029685,0.389152039,0.220135702,0.315844198,0.046593221,0.267517065,-0.041553185,-0.064134335,0.005889003
2015/2/28,-0.109696896,0.141718653,-0.007398047,-0.067726798,-0.353261383,0.040135341,-0.106508241,0.019856209,-0.273003938,-0.046315706,0.180160654,-0.024243268
2015/3/31,0.059906684,0.027215472,0.062810967,0.045604506,0.366285191,0.254264179,-0.081246019,-0.045229501,0.043350731,-0.014926931,-0.079629377,-0.089064512
2015/4/30,-0.048990527,0.179775947,-0.070604427,0.054462997,-0.686875928,-0.558451714,0.035624852,0.103372661,-0.094066157,0.06947268,0.09216343,-0.062923809
2015/5/31,0.000927558,0.022544486,-0.004033594,0.041501601,0.384753619,0.425459006,-0.221138917,-0.000479171,-0.054060647,0.083223401,0.136339024,-0.001665424
2015/6/30,0.008277851,-0.038227803,0.00447201,0.019564537,0.23574144,0.070909905,-0.027941022,-0.106811724,-0.182273384,-0.011563205,-0.062749782,0.057099229
2015/7/31,-0.16658342,0.169642296,0.079327921,0.115979376,0.12701874,0.126220618,-0.066498891,-0.081056634,0.097798574,-0.085889251,-0.163289073,0.182158018
2015/8/31,-9.73E-05,0.005720177,-0.02374262,0.054746098,-0.08445225,0.039024328,0.031775748,0.051169454,-0.014126657,0.105329145,0.112216509,-0.121055005
2015/9/30,-0.183009794,0.000993535,0.098128607,0.014042545,0.436230459,0.215698291,-0.110610535,0.024366257,0.090936971,-0.225218469,-0.046451931,-0.052705467
2015/10/31,0.113320405,0.050609545,0.021618766,0.03373577,-0.084211756,0.074838152,0.090400107,0.053591692,0.037374195,0.024433432,0.265817375,0.073229637
2015/11/30,0.025034323,0.082964469,-0.000871797,0.071788195,0.170838434,0.073799656,-0.005822513,0.038541723,-0.349796852,0.01092183,0.260059913,0.106436619
2015/12/31,-0.255402097,-0.063190691,0.11348773,0.024440617,0.489488341,0.131192309,0.040890372,0.050942273,0.060353628,0.028752202,-0.057614362,0.099491379
2016/1/31,-0.050254414,0.00727919,0.081677007,-0.02253031,0.199247142,-0.046932588,0.085085902,-0.047409859,0.178513479,-0.036226105,0.115383174,-0.034903386
2016/2/29,-0.219159383,-0.216209786,0.026577768,-0.023879651,0.150791488,-0.118710876,-0.06524838,-0.039040697,-0.058440455,0.014706522,-0.099253173,-0.031317591
2016/3/31,0.199360284,-0.059934225,-0.028912573,-0.062394103,-0.370246192,-0.106176377,0.037369126,0.041074505,0.14045234,0.120545935,0.015082414,0.02043905
2016/4/30,0.281174992,0.063400826,-0.06125156,-0.102693946,-0.405670472,0.083400222,0.070985663,0.057627659,0.006489008,-0.020910835,0.041236448,0.041982727
2016/5/31,-0.114339947,0.192534018,0.029101357,-0.163658663,0.301968419,0.117075546,-0.122711968,0.096039822,-0.11749983,-0.038016419,0.136023255,0.098851661
2016/6/30,0.047539346,-0.09640444,0.052054158,0.100780546,0.342353744,0.357587852,0.10140621,-0.025381575,0.141095956,0.068081349,-0.131418461,-0.154877069
2016/7/31,-0.24383306,-0.003389643,-0.062093521,0.000464826,-0.176720263,-0.187926643,-0.09017748,0.071106911,0.06978932,0.071779419,0.321667254,0.169017565
2016/8/31,0.052938192,-0.034123374,-0.013710658,-0.15467034,-0.335466019,0.034105484,0.070006916,-0.154601414,-0.139328656,-0.21342649,0.061368849,0.181373637
2016/9/30,0.177383386,0.014665827,-0.052909551,0.151753988,0.2678461,0.181189206,0.158987213,-0.059530897,0.000593173,0.030835567,0.104544053,0.20632467
2016/10/31,-0.189619314,0.095403235,0.009143459,0.006348394,-0.365818993,-0.177195852,0.036799565,-0.054969305,-0.153553037,-0.099501839,-0.200814758,0.027615378
2016/11/30,0.131203935,-0.232829364,-0.133562301,-0.091077859,0.284249917,0.037912432,0.082557056,0.072899653,-0.238382651,-0.107069635,0.157553525,-0.228077948
2016/12/31,-0.148437155,0.006565965,0.034624421,-0.105980219,-0.152108431,0.160027294,-0.068213365,-0.258431296,0.010591345,0.024503092,-0.116181951,0.032636026
2017/1/31,-0.029665077,0.18872729,0.047621703,-0.006503746,-0.010499389,-0.098044862,0.000161667,0.097030841,0.015170302,0.037801623,0.004867992,0.169360488
2017/2/28,-0.103083798,-0.127902783,0.171971896,0.163588029,-0.19829693,0.048486763,-0.18290588,-0.219590429,-0.046844665,0.068487673,-0.13123958,0.071802158
2017/3/31,0.012711902,0.237977775,0.116494161,0.109684987,-0.114936014,0.071541987,-0.080526951,0.094062965,0.107124363,-0.08627516,-0.064423665,0.117613198
2017/4/30,-0.223219676,-0.101005924,0.016183926,0.081822412,-0.121522302,-0.140744537,-0.153589279,0.039861565,0.003841332,0.040436008,-0.19602087,0.081717841
2017/5/31,-0.226833394,0.061687937,0.168110203,-0.013514775,0.003606341,0.38138236,-0.018855878,-0.122147851,0.183471761,-0.026678012,-0.238284122,0.145975962
2017/6/30,-0.042639239,-0.074803878,-0.045374268,0.039417376,0.021409834,-0.279710591,-0.131202718,-0.083017757,-0.209391424,0.100245625,0.015354118,-0.056188308
